,query,No,token,pos
881,전주여행,18,인데,VCP+EC
882,전주여행,18,를,JKO
883,전주여행,18,가,VV
884,전주여행,18,려고,EC
885,전주여행,18,하,VV
886,전주여행,18,는,ETM
887,전주여행,18,데,NNB
888,전주여행,18,비싼,VA+ETM
889,전주여행,18,건가요,NNB+VCP+EC
890,전주여행,18,질문,NNG
891,전주여행,18,에,JKB
892,전주여행,18,도움,NNG
893,전주여행,18,이,JKS
894,전주여행,18,되,VV
895,전주여행,18,는,ETM
896,전주여행,18,답변,NNG
897,전주여행,18,이,JKS
898,전주여행,18,되,VV
899,전주여행,18,셨,EP+EP
900,전주여행,18,길,ETN+JKO
901,전주여행,18,바래,VV
902,전주여행,18,요,EC
903,전주여행,18,2,SN
904,전주여행,18,박,NNBC
905,전주여행,18,3,SN
906,전주여행,18,일,NNBC
907,전주여행,18,예산,NNG
908,전주여행,18,30,SN
909,전주여행,18,만,NR
910,전주여행,18,원,NNBC
911,전주여행,18,내외,NNG
912,전주여행,18,숙소,NNG
913,전주여행,18,13,SN
914,전주여행,18,만,NR
915,전주여행,18,원,NNBC
916,전주여행,18,은,JX
917,전주여행,18,적당,XR
918,전주여행,18,합니다,XSA+EC
919,전주여행,19,1,SN
920,전주여행,19,박,NNBC
921,전주여행,19,2,SN
922,전주여행,19,일,NNBC
923,전주여행,19,커플,NNG
924,전주여행,19,에,JKB
925,전주여행,19,대해,VV+EC
926,전주여행,19,도움,NNG
927,전주여행,19,을,JKO
928,전주여행,19,드릴게요,VV+EC
929,전주여행,19,1,SN
930,전주여행,19,남자,NNG
931,전주여행,19,친구,NNG
932,전주여행,19,의,JKG
933,전주여행,19,차,NNG
934,전주여행,19,를,JKO
935,전주여행,19,이용,NNG
936,전주여행,19,할지,XSV+EC
937,전주여행,19,KTX,SL
938,전주여행,19,를,JKO
939,전주여행,19,이용,NNG
940,전주여행,19,할지,XSV+EC
941,전주여행,19,에,JKB
942,전주여행,19,대해서,VV+EC
943,전주여행,19,는,JX
944,전주여행,19,여러,MM
945,전주여행,19,가지,NNBC
946,전주여행,19,요소,NNG
947,전주여행,19,를,JKO
948,전주여행,19,고려,NNG
949,전주여행,19,해,XSV+EC
950,전주여행,19,보,VX
951,전주여행,19,셔야,EP+EC
952,전주여행,19,합니다,VX+EF
953,전주여행,19,만약,MAG
954,전주여행,19,교통,NNG
955,전주여행,19,체증,NNG
956,전주여행,19,이,JKS
957,전주여행,19,예상,NNG
958,전주여행,19,되,XSV
959,전주여행,19,는,ETM
960,전주여행,19,날짜,NNG
961,전주여행,19,라면,VCP+EC
962,전주여행,19,KTX,SL
963,전주여행,19,를,JKO
964,전주여행,19,이용,NNG
965,전주여행,19,하,XSV
966,전주여행,19,는,ETM
967,전주여행,19,것,NNB
968,전주여행,19,이,JKS
969,전주여행,19,편할,VA+ETM
970,전주여행,19,수,NNB
971,전주여행,19,있,VV
972,전주여행,19,습니다,EF
973,전주여행,19,또한,MAJ
974,전주여행,19,남자,NNG
975,전주여행,19,친구,NNG
976,전주여행,19,의,NNG
977,전주여행,20,남,NNG
978,전주여행,20,해,XSV+EC
979,전주여행,20,",",SC
980,전주여행,20,남,NNG
981,전주여행,20,해,XSV+EC
982,전주여행,20,가,VV
983,전주여행,20,려는데,EC
984,전주여행,20,여행지,NNG
985,전주여행,20,와,JC
986,전주여행,20,맛집,NNG
987,전주여행,20,추천,NNG
988,전주여행,20,좀,MAG
989,전주여행,20,해,VV+EC
990,전주여행,20,주,VX
991,전주여행,20,세요,EP+EF
992,전주여행,20,보리암,NNP
993,전주여행,20,다랭이,NNG
994,전주여행,20,굴,NNG
995,전주여행,20,독일,NNP
996,전주여행,20,마을,NNG
997,전주여행,20,한옥마을,NNP
998,전주여행,20,빼,VV
999,전주여행,20,고,EC
1000,전주여행,20,두세,MM
1001,전주여행,20,개,NNBC
1002,전주여행,20,씩,XSN
1003,전주여행,20,5,SN
1004,전주여행,20,명,NNBC
1005,전주여행,20,이,XSN
1006,전주여행,20,서,JKS
1007,전주여행,20,갈,VV+ETM
1008,전주여행,20,곳,NNG
1009,전주여행,20,맛집,NNG
1010,전주여행,20,빨리,MAG
1011,전주여행,20,추천,NNG
1012,전주여행,20,해,XSV+EC
1013,전주여행,20,주,VX
1014,전주여행,20,세요,EP+EF
1015,전주여행,20,앞,NNG
1016,전주여행,20,에,JKB
1017,전주여행,20,말,NNG
1018,전주여행,20,했,XSV+EP
1019,전주여행,20,던,ETM
1020,전주여행,20,곳,NNG
1021,전주여행,20,은,JX
1022,전주여행,20,갈,VV+ETM
1023,전주여행,20,꺼,NNB+VCP
1024,전주여행,20,라서,EC
1025,전주여행,20,추천,NNG
1026,전주여행,20,안,MAG
1027,전주여행,20,해,VV+EC
1028,전주여행,20,주,VX
1029,전주여행,20,셔도,EP+EC
1030,전주여행,20,됩니다,VV+EF
1031,전주여행,20,맛집,NNG
1032,전주여행,21,갈,VV+ETM
1033,전주여행,21,곳,NNG
1034,전주여행,21,추천,NNG
1035,전주여행,21,맛집,NNG
1036,전주여행,21,국내,NNG
1037,전주여행,21,전,NNG
1038,전주여행,21,주달,NNG
1039,전주여행,21,봉,NNG
1040,전주여행,21,이,JKS
1041,전주여행,21,달,NNG
1042,전주여행,21,봉,NNG
1043,전주여행,21,티비,NNG
1044,전주여행,21,코스,NNG
1045,전주여행,21,가,JKS
1046,전주여행,21,볼,VV+ETM
1047,전주여행,21,만,NNB
1048,전주여행,21,한,XSA+ETM
1049,전주여행,21,곳,NNG
1050,전주여행,21,여수,NNG
1051,전주여행,21,여수,NNG
1052,전주여행,21,가,JKS
1053,전주여행,21,볼,VV+ETM
1054,전주여행,21,만,NNB
1055,전주여행,21,한,XSA+ETM
1056,전주여행,21,곳,NNB
1057,전주여행,21,제주,NNP
1058,전주여행,21,도,JX
1059,전주여행,21,제주도,NNP
1060,전주여행,21,가,JKS
1061,전주여행,21,볼,VV+ETM
1062,전주여행,21,만,NNB
1063,전주여행,21,한,XSA+ETM
1064,전주여행,21,곳,NNG
1065,전주여행,21,전문,NNG
1066,전주여행,21,인,VCP+ETM
1067,전주여행,21,플,NNG
1068,전주여행,21,루,JKB
1069,전주여행,21,언서,NNG
1070,전주여행,21,전,NNG
1071,전주여행,21,주달,NNG
1072,전주여행,21,봉이,NNG
1073,전주여행,21,입니다,VCP+EF
1074,전주여행,21,코스,NNG
1075,전주여행,21,는,JX
1076,전주여행,21,한옥,NNG
1077,전주여행,21,마을,NNG
1078,전주여행,21,에서부터,JKB
1079,전주여행,22,1,SN
1080,전주여행,22,박,NNBC
1081,전주여행,22,2,SN
1082,전주여행,22,일,NNBC
1083,전주여행,22,코스,NNG
1084,전주여행,22,질문,NNG
1085,전주여행,22,요,JX
1086,전주여행,22,.,SF
1087,전주여행,22,코스,NNG
1088,전주여행,22,한,MM
1089,전주여행,22,번,NNBC
1090,전주여행,22,짜,VV+EC
1091,전주여행,22,주,VX
1092,전주여행,22,실,EP+ETM
1093,전주여행,22,분,NNB
1094,전주여행,22,전라도,NNP
1095,전주여행,22,쪽,NNB
1096,전주여행,22,은,JX
1097,전주여행,22,저,NP
1098,전주여행,22,도,JX
1099,전주여행,22,을,JKO
1100,전주여행,22,간,VV+ETM
1101,전주여행,22,적,NNB
1102,전주여행,22,이,JKS
1103,전주여행,22,없,VA
1104,전주여행,22,어서,EC
1105,전주여행,22,맛집,NNG
1106,전주여행,22,국내,NNG
1107,전주여행,22,전,NNG
1108,전주여행,22,주달,NNG
1109,전주여행,22,봉,NNG
1110,전주여행,22,이,JKS
1111,전주여행,22,달,NNG
1112,전주여행,22,봉,NNG
1113,전주여행,22,티비,NNG
1114,전주여행,22,코스,NNG
1115,전주여행,22,가,JKS
1116,전주여행,22,볼,VV+ETM
1117,전주여행,22,만,NNB
1118,전주여행,22,한,XSA+ETM
1119,전주여행,22,곳,NNG
1120,전주여행,22,여수,NNG
1121,전주여행,22,여수,NNG
1122,전주여행,22,가,JKS
1123,전주여행,22,볼,VV+ETM
1124,전주여행,22,만,NNB
1125,전주여행,22,한,XSA+ETM
1126,전주여행,22,곳,NNB
1127,전주여행,22,제주,NNP
1128,전주여행,22,도,JX
1129,전주여행,22,제주도,NNP
1130,전주여행,22,가,JKS
1131,전주여행,22,볼,VV+ETM
1132,전주여행,22,만,NNB
1133,전주여행,22,한,XSA+ETM
1134,전주여행,22,곳,NNG
1135,전주여행,22,전문,NNG
1136,전주여행,22,인,VCP+ETM
1137,전주여행,22,플,NNG
1138,전주여행,22,루,JKB
1139,전주여행,22,언서,NNG
1140,전주여행,23,3,SN
1141,전주여행,23,일,NNBC
1142,전주여행,23,3,SN
1143,전주여행,23,일,NNBC
1144,전주여행,23,간다면,VV+EC
1145,전주여행,23,총,MM
1146,전주여행,23,비용,NNG
1147,전주여행,23,이,JKS
1148,전주여행,23,얼마,NNG
1149,전주여행,23,나올까요,VV+EF
1150,전주여행,23,의,JKG
1151,전주여행,23,총,MM
1152,전주여행,23,비용,NNG
1153,전주여행,23,은,JX
1154,전주여행,23,여러,MM
1155,전주여행,23,요소,NNG
1156,전주여행,23,에,JKB
1157,전주여행,23,따라,VV+EC
1158,전주여행,23,달라지,VV
1159,전주여행,23,지만,EC
1160,전주여행,23,일반,NNG
1161,전주여행,23,적,XSN
1162,전주여행,23,으로,JKB
1163,전주여행,23,다음,NNG
1164,전주여행,23,과,JKB
1165,전주여행,23,같,VA
1166,전주여행,23,은,ETM
1167,전주여행,23,항목,NNG
1168,전주여행,23,들,XSN
1169,전주여행,23,이,JKS
1170,전주여행,23,포함,NNG
1171,전주여행,23,됩니다,XSV+EC
1172,전주여행,23,1,SN
1173,전주여행,23,교통비,NNG
1174,전주여행,23,까지,JX
1175,전주여행,23,이동,NNG
1176,전주여행,23,하,XSV
1177,전주여행,23,기,ETN
1178,전주여행,23,위한,VV+ETM
1179,전주여행,23,교통,NNG
1180,전주여행,23,비용,NNG
1181,전주여행,23,이,JKS
1182,전주여행,23,있,VV
1183,전주여행,23,을,ETM
1184,전주여행,23,것,NNB
1185,전주여행,23,입니다,VCP+EF
1186,전주여행,23,이,NP
1187,전주여행,23,는,JX
1188,전주여행,23,하,XSV
1189,전주여행,23,는,ETM
1190,전주여행,24,코스,NNG
1191,전주여행,24,맛집,NNG
1192,전주여행,24,국내,NNG
1193,전주여행,24,전,NNG
1194,전주여행,24,주달,NNG
1195,전주여행,24,봉,NNG
1196,전주여행,24,이,JKS
1197,전주여행,24,달,NNG
1198,전주여행,24,봉,NNG
1199,전주여행,24,티비,NNG
1200,전주여행,24,코스,NNG
1201,전주여행,24,가,JKS
1202,전주여행,24,볼,VV+ETM
1203,전주여행,24,만,NNB
1204,전주여행,24,한,XSA+ETM
1205,전주여행,24,곳,NNG
1206,전주여행,24,여수,NNG
1207,전주여행,24,여수,NNG
1208,전주여행,24,가,JKS
1209,전주여행,24,볼,VV+ETM
1210,전주여행,24,만,NNB
1211,전주여행,24,한,XSA+ETM
1212,전주여행,24,곳,NNB
1213,전주여행,24,제주,NNP
1214,전주여행,24,도,JX
1215,전주여행,24,제주도,NNP
1216,전주여행,24,가,JKS
1217,전주여행,24,볼,VV+ETM
1218,전주여행,24,만,NNB
1219,전주여행,24,한,XSA+ETM
1220,전주여행,24,곳,NNG
1221,전주여행,24,전문,NNG
1222,전주여행,24,인,VCP+ETM
1223,전주여행,24,플,NNG
1224,전주여행,24,루,JKB
1225,전주여행,24,언서,NNG
1226,전주여행,24,전,NNG
1227,전주여행,24,주달,NNG
1228,전주여행,24,봉이,NNG
1229,전주여행,24,입니다,VCP+EF
1230,전주여행,24,코스,NNG
1231,전주여행,24,는,JX
1232,전주여행,24,한옥,NNG
1233,전주여행,24,마을,NNG
1234,전주여행,24,에서부터,JKB
1235,전주여행,24,시작,NNG
1236,전주여행,24,을,JKO
1237,전주여행,25,당일치기,NNG
1238,전주여행,25,혼자,NNG
1239,전주여행,25,코스,NNG
1240,전주여행,25,추천,NNG
1241,전주여행,25,박물관,NNG
1242,전주여행,25,미술관,NNG
1243,전주여행,25,지역,NNG
1244,전주여행,25,공간,NNG
1245,전주여행,25,을,JKO
1246,전주여행,25,스토리,NNG
1247,전주여행,25,로,JKB
1248,전주여행,25,엮,VV
1249,전주여행,25,어,EC
1250,전주여행,25,안내,NNG
1251,전주여행,25,하,XSV
1252,전주여행,25,는,ETM
1253,전주여행,25,해설,NNG
1254,전주여행,25,형,XSN
1255,전주여행,25,문화,NNG
1256,전주여행,25,코스,NNG
1257,전주여행,25,노,VV
1258,전주여행,25,쇼,EC
1259,전주여행,25,방지,NNG
1260,전주여행,25,를,JKO
1261,전주여행,25,위해,VV+EC
1262,전주여행,25,5,SN
1263,전주여행,25,천,NR
1264,전주여행,25,원,NNBC
1265,전주여행,25,예약금,NNG
1266,전주여행,25,만,JX
1267,전주여행,25,결제,NNG
1268,전주여행,25,하,XSV
1269,전주여행,25,고,EC
1270,전주여행,25,현장,NNG
1271,전주여행,25,에서,JKB
1272,전주여행,25,5,SN
1273,전주여행,25,천,NR
1274,전주여행,25,천,NR
1275,전주여행,25,원,NNBC
1276,전주여행,25,상당,NNG
1277,전주여행,25,음료,NNG
1278,전주여행,25,기프,NNP
1279,전주여행,25,티,NNG
1280,전주여행,25,콘,NNG
1281,전주여행,25,으로,JKB
1282,전주여행,25,환급,NNG
1283,전주여행,25,선착순,NNG
1284,전주여행,25,마감,NNG
1285,전주여행,25,이,VCP
1286,전주여행,25,라,EC
1287,전주여행,25,계획,NNG
1288,전주여행,25,있,VV
1289,전주여행,25,으신,EP+ETM
1290,전주여행,25,분,NNB
1291,전주여행,25,들,XSN
1292,전주여행,25,은,JX
1293,전주여행,26,차,NNG
1294,전주여행,26,가,JKS
1295,전주여행,26,필요,NNG
1296,전주여행,26,한,XSA+ETM
1297,전주여행,26,가요,NNG
1298,전주여행,26,안녕,NNG
1299,전주여행,26,하,XSV
1300,전주여행,26,세요,EP+EF
1301,전주여행,26,1,SN
1302,전주여행,26,박,NNBC
1303,전주여행,26,2,SN
1304,전주여행,26,일,NNBC
1305,전주여행,26,계획,NNG
1306,전주여행,26,중,NNB
1307,전주여행,26,입니다,VCP+EF
1308,전주여행,26,서울,NNP
1309,전주여행,26,에서,JKB
1310,전주여행,26,까지,JX
1311,전주여행,26,는,JX
1312,전주여행,26,기차,NNG
1313,전주여행,26,를,JKO
1314,전주여행,26,타,VV
1315,전주여행,26,고,EC
1316,전주여행,26,갈,VX+ETM
1317,전주여행,26,건데,NNB+VCP+EC
1318,전주여행,26,내,NNB
1319,전주여행,26,에서,JKB
1320,전주여행,26,렌트,NNG
1321,전주여행,26,를,JKO
1322,전주여행,26,해야,VV+EC
1323,전주여행,26,할지,VX+EC
1324,전주여행,26,궁금,XR
1325,전주여행,26,합니다,XSA+EF
1326,전주여행,26,참고,NNG
1327,전주여행,26,로,JKB
1328,전주여행,26,한옥마을,NNP
1329,전주여행,26,포함,NNG
1330,전주여행,26,해서,XSV+EC
1331,전주여행,26,유명,NNG
1332,전주여행,26,관광지,NNG
1333,전주여행,26,만,JX
1334,전주여행,26,돌아볼,VV+ETM
1335,전주여행,26,계획,NNG
1336,전주여행,26,입니다,VCP+EF
1337,전주여행,26,맛집,NNG
1338,전주여행,26,국내,NNG
1339,전주여행,27,.,SF
1340,전주여행,27,.,SY
1341,전주여행,27,맛집,NNG
1342,전주여행,27,국내,NNG
1343,전주여행,27,전,NNG
1344,전주여행,27,주달,NNG
1345,전주여행,27,봉,NNG
1346,전주여행,27,이,JKS
1347,전주여행,27,달,NNG
1348,전주여행,27,봉,NNG
1349,전주여행,27,티비,NNG
1350,전주여행,27,코스,NNG
1351,전주여행,27,가,JKS
1352,전주여행,27,볼,VV+ETM
1353,전주여행,27,만,NNB
1354,전주여행,27,한,XSA+ETM
1355,전주여행,27,곳,NNG
1356,전주여행,27,여수,NNG
1357,전주여행,27,여수,NNG
1358,전주여행,27,가,JKS
1359,전주여행,27,볼,VV+ETM
1360,전주여행,27,만,NNB
1361,전주여행,27,한,XSA+ETM
1362,전주여행,27,곳,NNB
1363,전주여행,27,제주,NNP
1364,전주여행,27,도,JX
1365,전주여행,27,제주도,NNP
1366,전주여행,27,가,JKS
1367,전주여행,27,볼,VV+ETM
1368,전주여행,27,만,NNB
1369,전주여행,27,한,XSA+ETM
1370,전주여행,27,곳,NNG
1371,전주여행,27,전문,NNG
1372,전주여행,27,인,VCP+ETM
1373,전주여행,27,플,NNG
1374,전주여행,27,루,JKB
1375,전주여행,27,언서,NNG
1376,전주여행,27,전,NNG
1377,전주여행,27,주달,NNG
1378,전주여행,27,봉이,NNG
1379,전주여행,27,입니다,VCP+EF
1380,전주여행,27,전,NP+JX
1381,전주여행,27,주,VX
1382,전주여행,27,는,ETM
1383,전주여행,27,대중교통,NNG
1384,전주여행,27,이나,JC
1385,전주여행,27,택시,NNG
1386,전주여행,27,이용,NNG
1387,전주여행,27,하,XSV
1388,전주여행,27,시,EP
1389,전주여행,27,는,ETM
1390,전주여행,27,걸,NNB+JKO
1391,전주여행,28,완주,NNG
1392,전주여행,28,맛집,NNG
1393,전주여행,28,국내,NNG
1394,전주여행,28,전,NNG
1395,전주여행,28,주달,NNG
1396,전주여행,28,봉,NNG
1397,전주여행,28,이,JKS
1398,전주여행,28,달,NNG
1399,전주여행,28,봉,NNG
1400,전주여행,28,티비,NNG
1401,전주여행,28,코스,NNG
1402,전주여행,28,가,JKS
1403,전주여행,28,볼,VV+ETM
1404,전주여행,28,만,NNB
1405,전주여행,28,한,XSA+ETM
1406,전주여행,28,곳,NNG
1407,전주여행,28,여수,NNG
1408,전주여행,28,여수,NNG
1409,전주여행,28,가,JKS
1410,전주여행,28,볼,VV+ETM
1411,전주여행,28,만,NNB
1412,전주여행,28,한,XSA+ETM
1413,전주여행,28,곳,NNB
1414,전주여행,28,제주,NNP
1415,전주여행,28,도,JX
1416,전주여행,28,제주도,NNP
1417,전주여행,28,가,JKS
1418,전주여행,28,볼,VV+ETM
1419,전주여행,28,만,NNB
1420,전주여행,28,한,XSA+ETM
1421,전주여행,28,곳,NNG
1422,전주여행,28,전문,NNG
1423,전주여행,28,인,VCP+ETM
1424,전주여행,28,플,NNG
1425,전주여행,28,루,JKB
1426,전주여행,28,언서,NNG
1427,전주여행,28,전,NNG
1428,전주여행,28,주달,NNG
1429,전주여행,28,봉이,NNG
1430,전주여행,28,입니다,VCP+EF
1431,전주여행,28,완주,NNP
1432,전주여행,28,어느,MM
1433,전주여행,28,쪽,NNB
1434,전주여행,28,을,JKO
1435,전주여행,28,하,XSV
1436,전주여행,28,느냐,EC
1437,전주여행,28,에,JKB
1438,전주여행,28,따라,VV+EC
1439,전주여행,29,3,SN
1440,전주여행,29,박,NNBC
1441,전주여행,29,4,SN
1442,전주여행,29,일,NNBC
1443,전주여행,29,부탁,NNG
1444,전주여행,29,드립니다,VV+EC
1445,전주여행,29,맛집,NNG
1446,전주여행,29,국내,NNG
1447,전주여행,29,전,NNG
1448,전주여행,29,주달,NNG
1449,전주여행,29,봉,NNG
1450,전주여행,29,이,JKS
1451,전주여행,29,달,NNG
1452,전주여행,29,봉,NNG
1453,전주여행,29,티비,NNG
1454,전주여행,29,코스,NNG
1455,전주여행,29,가,JKS
1456,전주여행,29,볼,VV+ETM
1457,전주여행,29,만,NNB
1458,전주여행,29,한,XSA+ETM
1459,전주여행,29,곳,NNG
1460,전주여행,29,여수,NNG
1461,전주여행,29,여수,NNG
1462,전주여행,29,가,JKS
1463,전주여행,29,볼,VV+ETM
1464,전주여행,29,만,NNB
1465,전주여행,29,한,XSA+ETM
1466,전주여행,29,곳,NNB
1467,전주여행,29,제주,NNP
1468,전주여행,29,도,JX
1469,전주여행,29,제주도,NNP
1470,전주여행,29,가,JKS
1471,전주여행,29,볼,VV+ETM
1472,전주여행,29,만,NNB
1473,전주여행,29,한,XSA+ETM
1474,전주여행,29,곳,NNG
1475,전주여행,29,전문,NNG
1476,전주여행,29,인,VCP+ETM
1477,전주여행,29,플,NNG
1478,전주여행,29,루,JKB
1479,전주여행,29,언서,NNG
1480,전주여행,29,전,NNG
1481,전주여행,29,주달,NNG
1482,전주여행,29,봉이,NNG
1483,전주여행,29,입니다,VCP+EF
1484,전주여행,29,코스,NNG
1485,전주여행,29,는,JX
1486,전주여행,30,코스,NNG
1487,전주여행,30,좀,MAG
1488,전주여행,30,짜,VV+EC
1489,전주여행,30,주,VX
1490,전주여행,30,세요,EP+EF
1491,전주여행,30,ㅜㅜ,UNKNOWN
1492,전주여행,30,코스,NNG
1493,전주여행,30,를,JKO
1494,전주여행,30,짜,VV+EC
1495,전주여행,30,드릴,VX+ETM
1496,전주여행,30,수,NNB
1497,전주여행,30,있,VV
1498,전주여행,30,습니다,EF
1499,전주여행,30,전,NP+JX
1500,전주여행,30,주,VX
1501,전주여행,30,는,ETM
1502,전주여행,30,역사,NNG
1503,전주여행,30,적,XSN
1504,전주여행,30,인,VCP+ETM
1505,전주여행,30,유적지,NNG
1506,전주여행,30,와,JC
1507,전주여행,30,전통문화,NNG
1508,전주여행,30,가,JKS
1509,전주여행,30,빛나,VV
1510,전주여행,30,는,ETM
1511,전주여행,30,곳,NNG
