,query,token,pos
14366,전주여행,갈만,NNG
14371,전주여행,맛집,NNG
14372,전주여행,국내,NNG
14373,전주여행,전,NNG
14374,전주여행,주달,NNG
14375,전주여행,봉,NNG
14377,전주여행,달,NNG
14378,전주여행,봉,NNG
14379,전주여행,티비,NNG
14380,전주여행,코스,NNG
14381,전주여행,전라도,NNP
14406,전주여행,예정,NNG
14412,전주여행,곳,NNG
14413,전주여행,추천,NNG
14416,전주여행,체험,NNG
14419,전주여행,구용,NNG
14425,전주여행,곳,NNG
14427,전주여행,추천,NNG
14432,전주여행,한옥마을,NNP
14433,전주여행,참고,NNG
14443,전주여행,계획,NNG
14450,전주여행,주,NNG
14456,전주여행,곳,NNG
14458,전주여행,추천,NNG
14463,전주여행,한국,NNP
14464,전주여행,도로공사,NNP
14465,전주여행,수목원,NNG
14466,전주여행,동물원,NNP
14467,전주여행,자만,NNP
14468,전주여행,마을,NNG
14469,전주여행,벽화,NNG
14470,전주여행,갤러리,NNG
14471,전주여행,국립,NNG
14473,전주여행,주박,NNG
14474,전주여행,물관,NNG
14475,전주여행,코스,NNG
14476,전주여행,추천,NNG
14477,전주여행,코스,NNG
14478,전주여행,추천,NNG
14479,전주여행,안녕,NNG
14482,전주여행,맛집,NNG
14483,전주여행,블로그,NNG
14484,전주여행,전,NNG
14485,전주여행,주달,NNG
14486,전주여행,봉이,NNG
14488,전주여행,대부분,NNG
14493,전주여행,코스,NNG
14499,전주여행,한옥마을,NNP
14500,전주여행,경기전,NNG
14501,전주여행,남부,NNG
14502,전주여행,시장,NNG
14504,전주여행,시장,NNG
14505,전주여행,벽화,NNG
14506,전주여행,마을,NNG
14507,전주여행,전동성당,NNP
14508,전주여행,향교,NNG
14510,전주여행,목대,NNG
14520,전주여행,추가,NNG
14522,전주여행,코스,NNG
14523,전주여행,동선,NNG
14528,전주여행,숙소,NNG
14530,전주여행,완산구,NNP
14531,전주여행,서신동,NNP
14533,전주여행,맛집,NNG
14534,전주여행,국내,NNG
14535,전주여행,전,NNG
14536,전주여행,주달,NNG
14537,전주여행,봉,NNG
14539,전주여행,달,NNG
14540,전주여행,봉,NNG
14541,전주여행,티비,NNG
14542,전주여행,코스,NNG
14547,전주여행,곳,NNG
14548,전주여행,여수,NNG
14549,전주여행,여수,NNG
14555,전주여행,제주,NNP
14557,전주여행,제주도,NNP
14562,전주여행,곳,NNG
14563,전주여행,전문,NNG
14565,전주여행,플,NNG
14567,전주여행,언서,NNG
14568,전주여행,전,NNG
14569,전주여행,주달,NNG
14570,전주여행,봉이,NNG
14573,전주여행,한옥마을,NNP
14575,전주여행,크리스마스,NNG
14581,전주여행,당일치기,NNG
14588,전주여행,고등학생,NNG
14591,전주여행,정도,NNG
14607,전주여행,답변,NNG
14611,전주여행,대학,NNG
14614,전주여행,투어,NNG
14615,전주여행,공연,NNG
14618,전주여행,연극,NNG
14619,전주여행,추천,NNG
14627,전주여행,여제,NNG
14635,전주여행,전라도,NNP
14636,전주여행,사투리,NNG
14641,전주여행,억양,NNG
14646,전주여행,감,NNG
14651,전주여행,거북,NNG
14657,전주여행,일,NNG
14662,전주여행,사람,NNG
14664,전주여행,전라도,NNP
14665,전주여행,사투리,NNG
14672,전주여행,의외,NNG
14675,전주여행,전라북도,NNP
14676,전주여행,전주시,NNP
14682,전주여행,코스,NNG
14683,전주여행,추천,NNG
14685,전주여행,조언,NNG
14694,전주여행,한옥마을,NNP
14695,전주여행,경기전,NNG
14696,전주여행,난장,NNG
14697,전주여행,국립,NNG
14698,전주여행,박물관,NNG
14699,전주여행,동물원,NNG
14700,전주여행,이동,NNG
14701,전주여행,수단,NNG
14702,전주여행,자동차,NNG
14703,전주여행,맛집,NNG
14704,전주여행,국내,NNG
14705,전주여행,전,NNG
14706,전주여행,주달,NNG
14707,전주여행,봉,NNG
14709,전주여행,달,NNG
14710,전주여행,봉,NNG
14711,전주여행,티비,NNG
14712,전주여행,코스,NNG
14717,전주여행,곳,NNG
14718,전주여행,여수,NNG
14719,전주여행,여수,NNG
14725,전주여행,제주,NNP
14732,전주여행,한옥,NNG
14733,전주여행,마을,NNG
14734,전주여행,근처,NNG
14735,전주여행,짐,NNG
14738,전주여행,이용,NNG
14742,전주여행,원,NNG
14745,전주여행,장소,NNG
14747,전주여행,장소,NNG
14749,전주여행,짐,NNG
14750,전주여행,운송,NNG
14752,전주여행,가능,NNG
14754,전주여행,가격,NNG
14759,전주여행,앱,NNG
14762,전주여행,실시간,NNG
14764,전주여행,주문,NNG
14766,전주여행,현황,NNG
14767,전주여행,확인,NNG
14769,전주여행,가능,NNG
14772,전주여행,편리,NNG
14775,전주여행,이용,NNG
14777,전주여행,가능,NNG
14783,전주여행,참고,NNG
14793,전주여행,일정,NNG
14794,전주여행,이번,NNG
14801,전주여행,소요,NNG
14802,전주여행,시간,NNG
14808,전주여행,한옥마을,NNP
14809,전주여행,초코파이,NNP
14810,전주여행,체험,NNG
14811,전주여행,장,NNG
14812,전주여행,수목원,NNG
14814,전주여행,랜드,NNG
14815,전주여행,순,NNG
14819,전주여행,이동,NNG
14820,전주여행,시간,NNG
14827,전주여행,부탁,NNG
14830,전주여행,한옥마을,NNP
14833,전주여행,초코파이,NNP
14834,전주여행,체험,NNG
14839,전주여행,이번,NNG
14841,전주여행,태교,NNG
14853,전주여행,강아지,NNG
14856,전주여행,맛집,NNG
14857,전주여행,국내,NNG
14858,전주여행,전,NNG
14859,전주여행,주달,NNG
14860,전주여행,봉,NNG
14862,전주여행,달,NNG
14863,전주여행,봉,NNG
14864,전주여행,티비,NNG
14865,전주여행,코스,NNG
14870,전주여행,곳,NNG
14871,전주여행,여수,NNG
14872,전주여행,여수,NNG
14878,전주여행,제주,NNP
14880,전주여행,제주도,NNP
14885,전주여행,곳,NNG
14886,전주여행,전문,NNG
14888,전주여행,플,NNG
14890,전주여행,언서,NNG
14891,전주여행,전,NNG
14892,전주여행,주달,NNG
14893,전주여행,봉이,NNG
14895,전주여행,숙소,NNG
14902,전주여행,바닷가,NNG
14904,전주여행,추천,NNG
14908,전주여행,추천,NNG
14913,전주여행,주식,NNG
14915,전주여행,맥,NNG
14916,전주여행,문화,NNG
14918,전주여행,전일,NNG
14919,전주여행,슈퍼,NNG
14923,전주여행,주만,NNP
14925,전주여행,술,NNG
14926,전주여행,문화,NNG
14931,전주여행,피큐어,NNP
14932,전주여행,평점,NNG
14937,전주여행,전주식,NNP
14938,전주여행,한정식,NNP
14940,전주여행,최고봉,NNP
14941,전주여행,수구,NNP
14942,전주여행,정,NNP
14943,전주여행,전라,NNP
14944,전주여행,회관,NNG
14945,전주여행,궁,NNG
14946,전주여행,전주비빔밥,NNG
14948,전주여행,최고봉,NNG
14949,전주여행,고궁,NNG
14950,전주여행,성미,NNG
14952,전주여행,토종,NNG
14953,전주여행,명품,NNG
14954,전주여행,닭,NNG
14956,전주여행,사용,NNG
14958,전주여행,닭,NNG
14960,전주여행,리의,NNG
14965,전주여행,혼자,NNG
14966,전주여행,코스,NNG
14967,전주여행,질문,NNG
14970,전주여행,정보,NNG
14971,전주여행,정리,NNG
14975,전주여행,참고,NNG
14980,전주여행,주,NNG
14987,전주여행,덕진,NNP
14988,전주여행,공원,NNG
14989,전주여행,추천,NNP
14990,전주여행,덕진,NNP
14991,전주여행,공원,NNG
14993,전주여행,터미널,NNG
14997,전주여행,곳,NNG
15000,전주여행,산책,NNG
15006,전주여행,호수,NNG
15007,전주여행,공원,NNG
15010,전주여행,덕진,NNP
15011,전주여행,공원,NNG
15013,전주여행,생략,NNG
15017,전주여행,남부,NNG
15018,전주여행,시장,NNG
15023,전주여행,맛집,NNG
15024,전주여행,국내,NNG
15025,전주여행,전,NNG
15026,전주여행,주달,NNG
15027,전주여행,봉,NNG
15029,전주여행,달,NNG
15030,전주여행,봉,NNG
15031,전주여행,티비,NNG
15032,전주여행,코스,NNG
15037,전주여행,곳,NNG
15038,전주여행,여수,NNG
15039,전주여행,여수,NNG
15045,전주여행,제주,NNP
15047,전주여행,제주도,NNP
15052,전주여행,곳,NNG
15053,전주여행,전문,NNG
15055,전주여행,플,NNG
15057,전주여행,언서,NNG
15058,전주여행,전,NNG
15059,전주여행,주달,NNG
15060,전주여행,봉이,NNG
15062,전주여행,코스,NNG
15064,전주여행,한옥,NNG
15065,전주여행,마을,NNG
15067,전주여행,시작,NNG
15073,전주여행,부모,NNG
15080,전주여행,정보,NNG
15086,전주여행,숙소,NNG
15092,전주여행,관광지,NNG
15098,전주여행,추천,NNG
15099,전주여행,부탁,NNG
15101,전주여행,맛집,NNG
15102,전주여행,국내,NNG
15103,전주여행,전,NNG
15104,전주여행,주달,NNG
15105,전주여행,봉,NNG
15107,전주여행,달,NNG
15108,전주여행,봉,NNG
15109,전주여행,티비,NNG
15110,전주여행,코스,NNG
15115,전주여행,곳,NNG
15116,전주여행,여수,NNG
15117,전주여행,코스,NNG
15124,전주여행,복귀,NNG
15133,전주여행,지난주,NNG
15135,전주여행,당일,NNG
15136,전주여행,코스,NNG
15141,전주여행,주말,NNG
15145,전주여행,차,NNG
15150,전주여행,관광지,NNG
15153,전주여행,사람,NNG
15158,전주여행,생각,NNG
15166,전주여행,최소한,NNG
15171,전주여행,당일치기,NNG
15177,전주여행,질문,NNG
15181,전주여행,맛집,NNG
15182,전주여행,국내,NNG
15183,전주여행,전,NNG
15184,전주여행,주달,NNG
15185,전주여행,봉,NNG
15187,전주여행,달,NNG
15188,전주여행,봉,NNG
15189,전주여행,티비,NNG
15190,전주여행,코스,NNG
15195,전주여행,곳,NNG
15196,전주여행,여수,NNG
15197,전주여행,여수,NNG
15203,전주여행,제주,NNP
15205,전주여행,제주도,NNP
15210,전주여행,곳,NNG
15211,전주여행,전문,NNG
15213,전주여행,플,NNG
15215,전주여행,언서,NNG
15216,전주여행,전,NNG
15217,전주여행,주달,NNG
15218,전주여행,봉이,NNG
15220,전주여행,기지,NNG
15222,전주여행,산책,NNG
15223,전주여행,저녁,NNG
15236,전주여행,코스,NNG
15237,전주여행,추천,NNG
15238,전주여행,부탁,NNG
15241,전주여행,남자,NNG
15242,전주여행,친구,NNG
15244,전주여행,생일,NNG
15250,전주여행,처음,NNG
15255,전주여행,코스,NNG
15258,전주여행,추천,NNG
15261,전주여행,숙소,NNG
15263,전주여행,한옥마을,NNP
15264,전주여행,도보,NNP
15266,전주여행,거리,NNG
15271,전주여행,자차,NNG
15274,전주여행,이동은,NNP
15275,전주여행,문제,NNG
15278,전주여행,맛집,NNG
15280,전주여행,추천,NNG
15281,전주여행,부탁,NNG
15283,전주여행,안녕,NNG
15287,전주여행,한옥,NNG
15288,전주여행,마을,NNG
15290,전주여행,남자,NNG
15291,전주여행,혼자,NNG
15294,전주여행,예정,NNG
15297,전주여행,욕조,NNG
15302,전주여행,무리,NNG
15304,전주여행,질문,NNG
15311,전주여행,맛집,NNG
15312,전주여행,국내,NNG
15313,전주여행,전,NNG
15314,전주여행,주달,NNG
15315,전주여행,봉,NNG
15317,전주여행,달,NNG
15318,전주여행,봉,NNG
15319,전주여행,티비,NNG
15320,전주여행,코스,NNG
15325,전주여행,곳,NNG
15326,전주여행,여수,NNG
15327,전주여행,여수,NNG
15333,전주여행,제주,NNP
15335,전주여행,제주도,NNP
15340,전주여행,곳,NNG
15341,전주여행,전문,NNG
15343,전주여행,플,NNG
15345,전주여행,언서,NNG
15348,전주여행,렌트,NNG
15357,전주여행,렌트,NNG
15364,전주여행,안녕,NNG
15368,전주여행,반,NNG
15369,전주여행,려인,NNG
15374,전주여행,애견,NNG
15375,전주여행,동반,NNG
15376,전주여행,플랫,NNG
15377,전주여행,폼,NNG
15378,전주여행,하트,NNG
15379,전주여행,독,NNG
15384,전주여행,도시,NNG
15386,전주여행,택시,NNG
15388,전주여행,이동,NNG
15393,전주여행,불편,NNG
15398,전주여행,답변,NNG
15400,전주여행,도움,NNG
15405,전주여행,채택,NNG
15408,전주여행,코스,NNG
15409,전주여행,질문,NNG
15411,전주여행,이상,NNG
15415,전주여행,문의,NNG
15421,전주여행,통상,NNG
15422,전주여행,안내,NNG
15426,전주여행,정보,NNG
15428,전주여행,질문,NNG
15434,전주여행,요약,NNG
15439,전주여행,위,NNG
15440,전주여행,사이트,NNG
15443,전주여행,방,NNG
15444,전주여행,예약,NNG
15448,전주여행,오전,NNG
15451,전주여행,코스,NNG
15452,전주여행,질문,NNG
15453,전주여행,내공,NNG
15458,전주여행,부산,NNP
15464,전주여행,자차,NNG
15467,전주여행,버스,NNG
15468,전주여행,위주,NNG
15486,전주여행,버스,NNG
15491,전주여행,정도,NNG
15497,전주여행,지역,NNG
15509,전주여행,코스,NNG
15510,전주여행,추천,NNG
15512,전주여행,요전,NNG
15513,전주여행,주,NNG
15514,전주여행,코스,NNG
15515,전주여행,추천,NNG
15517,전주여행,세염,NNG
15518,전주여행,동물원,NNP
15520,전주여행,한옥마을,NNP
15521,전주여행,덕진,NNP
15522,전주여행,연못,NNG
15524,전주여행,가보세요,NNG
15525,전주여행,코스,NNG
15535,전주여행,당일치기,NNG
15539,전주여행,코스,NNG
15544,전주여행,동물원,NNG
15545,전주여행,한옥마을,NNP
15546,전주여행,수목원,NNG
15547,전주여행,팔복,NNG
15548,전주여행,예술,NNG
15549,전주여행,공장,NNG
15551,전주여행,랜드,NNG
15552,전주여행,당일치기,NNG
15557,전주여행,코스,NNG
15562,전주여행,자가용,NNG
15564,전주여행,이동,NNG
15567,전주여행,아래,NNG
15571,전주여행,코스,NNG
15573,전주여행,시간,NNG
15581,전주여행,코스,NNG
15582,전주여행,질문,NNG
15585,전주여행,코스,NNG
15586,전주여행,관련,NNG
15587,전주여행,답변,NNG
15591,전주여행,가족,NNG
15599,전주여행,계획,NNG
15605,전주여행,추천,NNG
15606,전주여행,명소,NNG
15608,전주여행,맛집,NNG
15611,전주여행,포함,NNG
15615,전주여행,맞춤,NNG
15621,전주여행,코스,NNG
15623,전주여행,준비,NNG
15626,전주여행,아래,NNG
15627,전주여행,첨부,NNG
15629,전주여행,일정,NNG
15631,전주여행,당일치기,NNG
15632,전주여행,코스,NNG
15633,전주여행,처음,NNG
15648,전주여행,한옥,NNG
15649,전주여행,마을,NNG
15651,전주여행,한복,NNG
15654,전주여행,한옥마을,NNP
15655,전주여행,전동성당,NNP
15657,전주여행,경기전,NNG
15659,전주여행,자만,NNG
15660,전주여행,벽화,NNG
15661,전주여행,마을,NNG
15673,전주여행,곳,NNG
15680,전주여행,한옥마을,NNP
15682,전주여행,초등,NNG
15683,전주여행,아이,NNG
15685,전주여행,코스,NNG
15687,전주여행,맛집,NNG
15688,전주여행,추천,NNG
15689,전주여행,부탁,NNG
15691,전주여행,아이,NNG
15694,전주여행,계획,NNG
15700,전주여행,주,NNG
15702,전주여행,아이,NNG
15709,전주여행,곳,NNG
15713,전주여행,추천,NNG
15721,전주여행,한옥마을,NNP
15723,전주여행,계획,NNG
15729,전주여행,장소,NNG
15731,전주여행,한옥마을,NNP
15734,전주여행,한복,NNG
15738,전주여행,한옥마을,NNP
15742,전주여행,사진,NNG
15745,전주여행,급,NNG
15749,전주여행,코스,NNG
15750,전주여행,코스,NNG
15751,전주여행,추천,NNG
15756,전주여행,전문,NNG
15757,전주여행,블로거,NNP
15758,전주여행,쭈니,NNP
15759,전주여행,아빠,NNG
15761,전주여행,방학,NNG
15765,전주여행,친구,NNG
15770,전주여행,준비,NNG
15778,전주여행,한옥마을,NNP
15780,전주여행,중심,NNG
15786,전주여행,곳,NNG
15790,전주여행,터미널,NNG
15792,전주여행,버스,NNG
15796,전주여행,한옥,NNG
15797,전주여행,마을,NNG
15799,전주여행,순서,NNG
15810,전주여행,덕진,NNP
15811,전주여행,공원,NNG
15812,전주여행,동물원,NNG
15813,전주여행,한옥,NNG
15814,전주여행,마을,NNG
15815,전주여행,남부,NNG
15816,전주여행,시장,NNG
15821,전주여행,시외버스,NNG
15822,전주여행,공용,NNG
15823,전주여행,터미널,NNG
15826,전주여행,순서,NNG
15831,전주여행,근처,NNG
15834,전주여행,바닷가,NNG
15842,전주여행,구경,NNG
15846,전주여행,곳,NNG
15848,전주여행,비용,NNG
15849,전주여행,안녕,NNG
15856,전주여행,학생,NNG
15858,전주여행,수원,NNP
15878,전주여행,비용,NNG
15881,전주여행,정도,NNG
15883,전주여행,수원,NNP
15887,전주여행,자가용,NNG
15892,전주여행,정도,NNG
15895,전주여행,코스,NNG
15897,전주여행,대중교통,NNG
15900,전주여행,라면,NNG
15903,전주여행,음식점,NNG
15906,전주여행,날,NNG
15910,전주여행,동물원,NNP
15912,전주여행,레일바이크,NNP
15913,전주여행,아중,NNG
15915,전주여행,수지,NNG
15917,전주여행,목대,NNG
15918,전주여행,주변,NNG
15920,전주여행,맛집,NNG
15922,전주여행,음식,NNG
15930,전주여행,추천,NNG
15934,전주여행,내공,NNP
15937,전주여행,여,NNG
15938,전주여행,추가,NNG
15940,전주여행,터미널,NNG
15950,전주여행,답변,NNG
15951,전주여행,한옥,NNG
15952,전주여행,마을,NNG
15955,전주여행,떡갈비,NNG
15956,전주여행,중,NNG
15958,전주여행,여학생,NNG
15959,전주여행,친구,NNG
15961,전주여행,안녕,NNG
15968,전주여행,여학생,NNG
15971,전주여행,친구,NNG
15995,전주여행,일본,NNP
15996,전주여행,애니,NNP
16004,전주여행,오타쿠,NNP
16007,전주여행,갈만,NNG
16016,전주여행,부모,NNG
16017,전주여행,닝,NNP
16020,전주여행,부모,NNG
16026,전주여행,명소,NNG
16027,전주여행,식당,NNG
16028,전주여행,추천,NNG
16029,전주여행,부탁,NNG
16032,전주여행,한옥마을,NNP
16036,전주여행,완산구,NNP
16040,전주여행,덕진구,NNP
16043,전주여행,추억,NNG
16046,전주여행,장소,NNG
